time_day,TCE_zone1_mid_mg_L,TCE_zone2_mid_mg_L,TCE_PRB_inlet_mg_L,cDCE_PRB_inlet_mg_L,VC_PRB_inlet_mg_L,TCE_PRB_mid_mg_L,cDCE_PRB_mid_mg_L,VC_PRB_mid_mg_L,source_mass_mg,source_active,pore_velocity_m_day
630.85,0,0,2.70789343665286e-10,4.80684521470762e-09,7.85308015905272e-10,0,1.33639847182458e-06,2.47570723669114e-07,0,0,0.147631578947368
630.9,0,0,2.61117982284605e-10,4.63673293728795e-09,7.57543693033019e-10,0,1.31487775376432e-06,2.4358396298712e-07,0,0,0.147631578947368
630.95,0,0,2.51784269672763e-10,4.47250287622349e-09,7.30738417266374e-10,0,1.29366575064075e-06,2.39654392465869e-07,0,0,0.147631578947368
631,0,0,2.42776703520511e-10,4.31395666553601e-09,7.04859882407049e-10,0,1.27275870013506e-06,2.35781315126093e-07,0,0,0.147631578947368
631.05,0,0,2.34084163048006e-10,4.16090244888878e-09,6.79876841175971e-10,0,1.25215287484747e-06,2.3196404045739e-07,0,0,0.147631578947368
631.1,0,0,2.25695896713655e-10,4.01315467225779e-09,6.55759071530075e-10,0,1.23184458214166e-06,2.28201884389395e-07,0,0,0.147631578947368
631.15,0,0,2.17601510306347e-10,3.87053388299098e-09,6.32477344015469e-10,0,1.21183016398718e-06,2.24494169262592e-07,0,0,0.147631578947368
631.2,0,0,2.09790955409532e-10,3.73286653506573e-09,6.10003390126253e-10,0,1.19210599680001e-06,2.20840223798777e-07,0,0,0.147631578947368
631.25,0,0,2.02254518225951e-10,3.59998480036052e-09,5.88309871639163e-10,0,1.17266849128131e-06,2.17239383071177e-07,0,0,0.147631578947368
631.3,0,0,1.94982808752136e-10,3.47172638576177e-09,5.67370350895026e-10,0,1.15351409225429e-06,2.13690988474242e-07,0,0,0.147631578947368
631.35,0,0,1.87966750292128e-10,3.34793435593186e-09,5.47159261998859e-10,0,1.13463927849943e-06,2.10194387693109e-07,0,0,0.147631578947368
631.4,0,0,1.81197569300143e-10,3.22845696156956e-09,5.27651882911253e-10,0,1.11604056258795e-06,2.0674893467275e-07,0,0,0.147631578947368
631.45,0,0,1.74666785542231e-10,3.11314747299876e-09,5.08824308404447e-10,0,1.09771449071359e-06,2.03353989586823e-07,0,0,0.147631578947368
631.5,0,0,1.68366202567279e-10,3.00186401892604e-09,4.90653423857272e-10,0,1.07965764252288e-06,2.00008918806209e-07,0,0,0.147631578947368
631.55,0,0,1.62287898477935e-10,2.89446943021243e-09,4.73116879863874e-10,0,1.06186663094378e-06,1.96713094867277e-07,0,0,0.147631578947368
631.6,0,0,1.56424216992374e-10,2.79083108850881e-09,4.56193067631864e-10,0,1.04433810201277e-06,1.93465896439856e-07,0,0,0.147631578947368
631.65,0,0,1.50767758788037e-10,2.69082077960915e-09,4.39861095146204e-10,0,1.02706873470059e-06,1.90266708294941e-07,0,0,0.147631578947368
631.7,0,0,1.45311373118762e-10,2.59431455137958e-09,4.24100764075872e-10,0,1.01005524073641e-06,1.8711492127213e-07,0,0,0.147631578947368
631.75,0,0,1.40048149696975e-10,2.50119257612564e-09,4.0889254740096e-10,0,9.93294364430742e-07,1.8400993224681e-07,0,0,0.147631578947368
631.8,0,0,1.34971410832828e-10,2.41133901726395e-09,3.94217567738542e-10,0,9.76782882496945e-07,1.80951144097092e-07,0,0,0.147631578947368
631.85,0,0,1.30074703822457e-10,2.32464190016842e-09,3.80057576346242e-10,0,9.60517603871441e-07,1.77937965670508e-07,0,0,0.147631578947368
631.9,0,0,1.25351793577714e-10,2.2409929870649e-09,3.66394932783074e-10,0,9.4449536953271e-07,1.74969811750478e-07,0,0,0.147631578947368
631.95,0,0,1.20796655489975e-10,2.16028765585172e-09,3.53212585207695e-10,0,9.28713052319063e-07,1.72046103022547e-07,0,0,0.147631578947368
632,0,0,1.16403468520853e-10,2.08242478272742e-09,3.40494051294789e-10,0,9.13167556745249e-07,1.69166266040418e-07,0,0,0.147631578947368
632.05,0,0,1.12166608512835e-10,2.0073066285099e-09,3.2822339975087e-10,0,8.97855818817951e-07,1.66329733191765e-07,0,0,0.147631578947368
632.1,0,0,1.08080641713085e-10,1.93483872853528e-09,3.1638523241134e-10,0,8.82774805850196e-07,1.63535942663856e-07,0,0,0.147631578947368
632.15,0,0,1.04140318503844e-10,1.86492978602742e-09,3.04964666901142e-10,0,8.67921516274735e-07,1.60784338408976e-07,0,0,0.147631578947368
632.2,0,0,1.00340567333059e-10,1.79749156883244e-09,2.93947319841893e-10,0,8.5329297945642e-07,1.58074370109678e-07,0,0,0.147631578947368
632.25,0,0,9.66764888390628e-11,1.73243880941592e-09,2.83319290588859e-10,0,8.3888625550364e-07,1.55405493143839e-07,0,0,0.147631578947368
632.3,0,0,9.31433501633059e-11,1.66968910802303e-09,2.73067145481644e-10,0,8.24698435078832e-07,1.52777168549565e-07,0,0,0.147631578947368
632.35,0,0,8.97365794453191e-11,1.60916283890503e-09,2.63177902592901e-10,0,8.10726639208127e-07,1.50188862989924e-07,0,0,0.147631578947368
632.4,0,0,8.64517604942649e-11,1.55078305951843e-09,2.53639016959875e-10,0,7.96968019090162e-07,1.47640048717527e-07,0,0,0.147631578947368
632.45,0,0,8.32846276315991e-11,1.49447542260563e-09,2.44438366284013e-10,0,7.83419755904097e-07,1.45130203538963e-07,0,0,0.147631578947368
632.5,0,0,8.02310606995296e-11,1.44016809106886e-09,2.35564237084288e-10,0,7.70079060616884e-07,1.42658810779096e-07,0,0,0.147631578947368
632.55,0,0,7.72870802301166e-11,1.38779165555162e-09,2.27005311290367e-10,0,7.56943173789813e-07,1.40225359245224e-07,0,0,0.147631578947368
632.6,0,0,7.44488427700154e-11,1.33727905464429e-09,2.18750653262092e-10,0,7.44009365384394e-07,1.3782934319112e-07,0,0,0.147631578947368
632.65,0,0,7.17126363560102e-11,1.28856549763342e-09,2.1078969722219e-10,0,7.31274934567586e-07,1.3547026228095e-07,0,0,0.147631578947368
632.7,0,0,6.9074876136635e-11,1.24158838971603e-09,2.03112235089502e-10,0,7.1873720951644e-07,1.3314762155308e-07,0,0,0.147631578947368
632.75,0,0,6.65321001353173e-11,1.19628725960318e-09,1.95708404700388e-10,0,7.0639354722217e-07,1.30860931383782e-07,0,0,0.147631578947368
632.8,0,0,6.40809651506191e-11,1.15260368943882e-09,1.88568678406338e-10,0,6.942413332937e-07,1.28609707450839e-07,0,0,0.147631578947368
632.85,0,0,6.17182427892829e-11,1.11048124696241e-09,1.81683852036181e-10,0,6.82277981760722e-07,1.2639347069706e-07,0,0,0.147631578947368
632.9,0,0,5.9440815627918e-11,1.06986541984589e-09,1.75045034211614e-10,0,6.70500934876299e-07,1.24211747293713e-07,0,0,0.147631578947368
632.95,0,0,5.72456734992922e-11,1.03070355213756e-09,1.68643636005121e-10,0,6.5890766291905e-07,1.22064068603877e-07,0,0,0.147631578947368
633,0,0,5.51299098993108e-11,9.92944782747469e-10,1.62471360929671e-10,0,6.47495663994954e-07,1.19949971145729e-07,0,0,0.147631578947368
633.05,0,0,5.3090718510889e-11,9.56539985911035e-10,1.56520195249906e-10,0,6.36262463838802e-07,1.17868996555757e-07,0,0,0.147631578947368
633.1,0,0,5.11253898410343e-11,9.21441713569155e-10,1.50782398604824e-10,0,6.25205615615337e-07,1.15820691551924e-07,0,0,0.147631578947368
633.15,0,0,4.92313079675698e-11,8.87604139605317e-10,1.45250494932289e-10,0,6.14322699720115e-07,1.13804607896777e-07,0,0,0.147631578947368
633.2,0,0,4.74059473920375e-11,8.54983005881719e-10,1.39917263685949e-10,0,6.0361132358012e-07,1.11820302360508e-07,0,0,0.147631578947368
633.25,0,0,4.56468699954259e-11,8.23535570018264e-10,1.34775731335472e-10,0,5.93069121454159e-07,1.09867336683977e-07,0,0,0.147631578947368
633.3,0,0,4.39517220934681e-11,7.93220554859982e-10,1.29819163141231e-10,0,5.82693754233087e-07,1.07945277541704e-07,0,0,0.147631578947368
633.35,0,0,4.23182315883558e-11,7.63998099580033e-10,1.25041055194895e-10,0,5.72482909239871e-07,1.06053696504829e-07,0,0,0.147631578947368
633.4,0,0,4.07442052138128e-11,7.35829712367079e-10,1.2043512671758e-10,0,5.62434300029551e-07,1.04192170004056e-07,0,0,0.147631578947368
633.45,0,0,3.92275258705626e-11,7.08678224647325e-10,1.15995312607512e-10,0,5.52545666189102e-07,1.02360279292571e-07,0,0,0.147631578947368
633.5,0,0,3.77661500493168e-11,6.8250774679306e-10,1.11715756229372e-10,0,5.42814773137251e-07,1.00557610408967e-07,0,0,0.147631578947368
633.55,0,0,3.63581053385005e-11,6.57283625270957e-10,1.0759080243774e-10,0,5.33239411924263e-07,9.87837541401432e-08,0,0,0.147631578947368
633.6,0,0,3.50014880140124e-11,6.32972401184845e-10,1.03614990827281e-10,0,5.23817399031742e-07,9.7038305984225e-08,0,0,0.147631578947368
633.65,0,0,3.36944607084056e-11,6.09541770168996e-10,9.97830492025298e-11,0,5.14546576172455e-07,9.53208661134773e-08,0,0,0.147631578947368
633.7,0,0,3.24352501569517e-11,5.86960543589342e-10,9.60898872603781e-11,0,5.05424810090234e-07,9.36310393372358e-08,0,0,0.147631578947368
633.75,0,0,3.12221450181299e-11,5.65198611011326e-10,9.25305904785314e-11,0,4.96449992359959e-07,9.1968435064854e-08,0,0,0.147631578947368
633.8,0,0,3.00534937661607e-11,5.44226903894315e-10,8.91004142034526e-11,0,4.87620039187674e-07,9.03326672686735e-08,0,0,0.147631578947368
633.85,0,0,2.89277026532738e-11,5.24017360473787e-10,8.57947779314755e-11,0,4.78932891210846e-07,8.87233544470209e-08,0,0,0.147631578947368
633.9,0,0,2.78432337394748e-11,5.04542891793621e-10,8.26092597769804e-11,0,4.70386513298801e-07,8.71401195872386e-08,0,0,0.147631578947368
633.95,0,0,2.67986029876426e-11,4.85777348852032e-10,7.95395911217029e-11,0,4.61978894353366e-07,8.55825901287528e-08,0,0,0.147631578947368
634,0,0,2.57923784218564e-11,4.67695490825753e-10,7.65816514394318e-11,0,4.53708047109744e-07,8.40503979261845e-08,0,0,0.147631578947368
634.05,0,0,2.48231783469187e-11,4.502729543382e-10,7.37314632905271e-11,0,4.45572007937642e-07,8.25431792125079e-08,0,0,0.147631578947368
634.1,0,0,2.38896696271001e-11,4.3348622373838e-10,7.09851874808584e-11,0,4.37568836642681e-07,8.10605745622613e-08,0,0,0.147631578947368
634.15,0,0,2.29905660221985e-11,4.17312602358318e-10,6.83391183799305e-11,0,4.29696616268116e-07,7.96022288548151e-08,0,0,0.147631578947368
634.2,0,0,2.21246265790584e-11,4.01730184717803e-10,6.5789679393126e-11,0,4.21953452896892e-07,7.81677912377011e-08,0,0,0.147631578947368
634.25,0,0,2.129065407676e-11,3.86717829646169e-10,6.33334185831453e-11,0,4.14337475454049e-07,7.67569150900083e-08,0,0,0.147631578947368
634.3,0,0,2.04874935237395e-11,3.72255134291812e-10,6.09670044358828e-11,0,4.06846835509514e-07,7.53692579858491e-08,0,0,0.147631578947368
634.35,0,0,1.97140307051578e-11,3.58322408990995e-10,5.86872217661179e-11,0,3.99479707081296e-07,7.40044816579003e-08,0,0,0.147631578947368
634.4,0,0,1.89691907788888e-11,3.44900652968416e-10,5.64909677585487e-11,0,3.92234286439109e-07,7.26622519610241e-08,0,0,0.147631578947368
634.45,0,0,1.82519369185464e-11,3.31971530842852e-10,5.43752481398288e-11,0,3.85108791908445e-07,7.13422388359715e-08,0,0,0.147631578947368
634.5,0,0,1.75612690020233e-11,3.19517349912003e-10,5.23371734774058e-11,0,3.78101463675119e-07,7.0044116273174e-08,0,0,0.147631578947368
634.55,0,0,1.6896222344058e-11,3.07521038191489e-10,5.03739556010894e-11,0,3.7121056359031e-07,6.87675622766265e-08,0,0,0.147631578947368
634.6,0,0,1.62558664713968e-11,2.95966123183714e-10,4.84829041434011e-11,0,3.6443437497612e-07,6.75122588278665e-08,0,0,0.147631578947368
634.65,0,0,1.56393039391616e-11,2.84836711353073e-10,4.66614231948842e-11,0,3.57771202431664e-07,6.62778918500516e-08,0,0,0.147631578947368
634.7,0,0,1.50456691870765e-11,2.74117468284712e-10,4.4907008070668e-11,0,3.51219371639721e-07,6.50641511721416e-08,0,0,0.147631578947368
634.75,0,0,1.44741274342515e-11,2.63793599504754e-10,4.32172421846973e-11,0,3.44777229173965e-07,6.38707304931867e-08,0,0,0.147631578947368
634.8,0,0,1.39238736112614e-11,2.53850831940606e-10,4.15897940281501e-11,0,3.38443142306794e-07,6.2697327346727e-08,0,0,0.147631578947368
634.85,0,0,1.33941313282966e-11,2.44275396000614e-10,4.00224142486748e-11,0,3.32215498817765e-07,6.15436430653056e-08,0,0,0.147631578947368
634.9,0,0,1.28841518782047e-11,2.35054008253005e-10,3.85129328271823e-11,0,3.26092706802683e-07,6.04093827451004e-08,0,0,0.147631578947368
634.95,0,0,1.23932132732757e-11,2.26173854684656e-10,3.70592563490338e-11,0,3.20073194483328e-07,5.92942552106765e-08,0,0,0.147631578947368
635,0,0,1.19206193146626e-11,2.17622574520867e-10,3.56593653665595e-11,0,3.14155410017863e-07,5.81979729798631e-08,0,0,0.147631578947368
635.05,0,0,1.1465698693363e-11,2.09388244587884e-10,3.43113118499441e-11,0,3.08337821311932e-07,5.7120252228759e-08,0,0,0.147631578947368
635.1,0,0,1.10278041217222e-11,2.01459364200511e-10,3.30132167236043e-11,0,3.02618915830463e-07,5.60608127568683e-08,0,0,0.147631578947368
635.15,0,0,1.06063114944511e-11,1.93824840557692e-10,3.17632674852774e-11,0,2.96997200410194e-07,5.50193779523709e-08,0,0,0.147631578947368
635.2,0,0,1.02006190781851e-11,1.86473974629489e-10,3.05597159051233e-11,0,2.91471201072948e-07,5.39956747575299e-08,0,0,0.147631578947368
635.25,0,0,9.81014672863983e-12,1.7939644751941e-10,2.94008758022328e-11,0,2.86039462839652e-07,5.29894336342398e-08,0,0,0.147631578947368
635.3,0,0,9.43433513445206e-12,1.72582307286541e-10,2.82851208960121e-11,0,2.80700549545143e-07,5.20003885297172e-08,0,0,0.147631578947368
635.35,0,0,9.07264508682011e-12,1.66021956212427e-10,2.72108827299962e-11,0,2.75453043653754e-07,5.1028276842338e-08,0,0,0.147631578947368
635.4,0,0,8.72455677409017e-12,1.5970613849813e-10,2.61766486657213e-11,0,2.70295546075701e-07,5.0072839387623e-08,0,0,0.147631578947368
635.45,0,0,8.38956910045948e-12,1.53625928377356e-10,2.51809599443599e-11,0,2.65226675984298e-07,4.91338203643759e-08,0,0,0.147631578947368
635.5,0,0,8.06719902799544e-12,1.4777271863198e-10,2.42224098138966e-11,0,2.60245070633991e-07,4.82109673209739e-08,0,0,0.147631578947368
635.55,0,0,7.75698094119495e-12,1.42138209496736e-10,2.32996417196928e-11,0,2.5534938517925e-07,4.73040311218164e-08,0,0,0.147631578947368
635.6,0,0,7.45846603333365e-12,1.36714397940279e-10,2.24113475563548e-11,0,2.50538292494308e-07,4.64127659139322e-08,0,0,0.147631578947368
635.65,0,0,7.17122171387846e-12,1.31493567310196e-10,2.1556265978891e-11,0,2.45810482993786e-07,4.55369290937482e-08,0,0,0.147631578947368
635.7,0,0,6.89483103626085e-12,1.26468277329982e-10,2.07331807712021e-11,0,2.41164664454191e-07,4.46762812740226e-08,0,0,0.147631578947368
635.75,0,0,6.62889214533051e-12,1.21631354436343e-10,1.99409192700157e-11,0,2.36599561836316e-07,4.38305862509437e-08,0,0,0.147631578947368
635.8,0,0,6.3730177438314e-12,1.16975882445582e-10,1.91783508424331e-11,0,2.32113917108552e-07,4.29996109713977e-08,0,0,0.147631578947368
635.85,0,0,6.12683457726339e-12,1.12495193538191e-10,1.84443854153188e-11,0,2.27706489071116e-07,4.21831255004064e-08,0,0,0.147631578947368
635.9,0,0,5.88998293651344e-12,1.08182859551075e-10,1.77379720548141e-11,0,2.23376053181214e-07,4.13809029887386e-08,0,0,0.147631578947368
635.95,0,0,5.66211617766009e-12,1.04032683567247e-10,1.70580975943185e-11,0,2.19121401379148e-07,4.05927196406951e-08,0,0,0.147631578947368
636,0,0,5.44290025837476e-12,1.00038691793087e-10,1.64037853093284e-11,0,2.1494134191537e-07,3.98183546820714e-08,0,0,0.147631578947368
636.05,0,0,5.23201329036177e-12,9.61951257136225e-11,1.57740936375809e-11,0,2.10834699178513e-07,3.9057590328298e-08,0,0,0.147631578947368
636.1,0,0,5.02914510729743e-12,9.24964345165764e-11,1.51681149429943e-11,0,2.06800313524379e-07,3.83102117527617e-08,0,0,0.147631578947368
636.15,0,0,4.83399684774611e-12,8.89372677762381e-11,1.45849743219513e-11,0,2.02837041105925e-07,3.75760070553091e-08,0,0,0.147631578947368
636.2,0,0,4.64628055254812e-12,8.55124683884852e-11,1.40238284505135e-11,0,1.98943753704231e-07,3.68547672309331e-08,0,0,0.147631578947368
636.25,0,0,4.46571877619106e-12,8.22170657485805e-11,1.34838644712022e-11,0,1.95119338560478e-07,3.61462861386463e-08,0,0,0.147631578947368
636.3,0,0,4.29204421169188e-12,7.90462691636318e-11,1.29642989180275e-11,0,1.91362698208925e-07,3.54503604705399e-08,0,0,0.147631578947368
636.35,0,0,4.12499932853281e-12,7.59954614918647e-11,1.24643766784853e-11,0,1.87672750310915e-07,3.47667897210326e-08,0,0,0.147631578947368
636.4,0,0,3.96433602320901e-12,7.30601930011153e-11,1.19833699912883e-11,0,1.840484274899e-07,3.40953761563083e-08,0,0,0.147631578947368
636.45,0,0,3.80981528196041e-12,7.0236175439196e-11,1.15205774786335e-11,0,1.80488677167503e-07,3.34359247839464e-08,0,0,0.147631578947368
636.5,0,0,3.66120685527442e-12,6.75192763090237e-11,1.10753232118488e-11,0,1.76992461400615e-07,3.27882433227437e-08,0,0,0.147631578947368
636.55,0,0,3.51828894375951e-12,6.49055133416359e-11,1.06469558093003e-11,0,1.73558756719548e-07,3.21521421727316e-08,0,0,0.147631578947368
636.6,0,0,3.38084789500313e-12,6.23910491604381e-11,1.02348475654753e-11,0,1.70186553967236e-07,3.15274343853873e-08,0,0,0.147631578947368
636.65,0,0,3.24867791104002e-12,5.99721861302489e-11,9.83839361019436e-12,0,1.66874858139497e-07,3.09139356340428e-08,0,0,0.147631578947368
636.7,0,0,3.12158076606943e-12,5.7645361384915e-11,9.45701109693748e-12,0,1.63622688226365e-07,3.03114641844904e-08,0,0,0.147631578947368
636.75,0,0,2.99936553407157e-12,5.54071420274736e-11,9.0901384193044e-12,0,1.60429077054489e-07,2.97198408657872e-08,0,0,0.147631578947368
636.8,0,0,2.88184832598549e-12,5.32542204970364e-11,8.73723445465999e-12,0,1.57293071130616e-07,2.91388890412595e-08,0,0,0.147631578947368
636.85,0,0,2.7688520361213e-12,5.11834100967611e-11,8.39777783404707e-12,0,1.54213730486152e-07,2.85684345797076e-08,0,0,0.147631578947368
636.9,0,0,2.66020609749116e-12,4.91916406774592e-11,8.07126623747904e-12,0,1.5119012852281e-07,2.80083058268118e-08,0,0,0.147631578947368
636.95,0,0,2.55574624575318e-12,4.72759544715695e-11,7.75721571375382e-12,0,1.48221351859355e-07,2.74583335767412e-08,0,0,0.147631578947368
637,0,0,2.45531429147335e-12,4.54335020723997e-11,7.45516002395879e-12,0,1.45306500179444e-07,2.69183510439655e-08,0,0,0.147631578947368
637.05,0,0,2.35875790041971e-12,4.36615385537054e-11,7.16465000786353e-12,0,1.42444686080561e-07,2.63881938352703e-08,0,0,0.147631578947368
637.1,0,0,2.26593038161302e-12,4.19574197248392e-11,6.88525297242397e-12,0,1.39635034924062e-07,2.58676999219776e-08,0,0,0.147631578947368
637.15,0,0,2.17669048286713e-12,4.03185985168588e-11,6.61655210164662e-12,0,1.3687668468633e-07,2.5356709612371e-08,0,0,0.147631578947368
637.2,0,0,2.09090219356128e-12,3.87426214951364e-11,6.35814588708678e-12,0,1.34168785811032e-07,2.48550655243273e-08,0,0,0.147631578947368
637.25,0,0,2.00843455439503e-12,3.72271254941584e-11,6.10964757827837e-12,0,1.315105010625e-07,2.43626125581532e-08,0,0,0.147631578947368
637.3,0,0,1.92916147388511e-12,3.57698343703466e-11,5.87068465241615e-12,0,1.28901005380217e-07,2.38791978696305e-08,0,0,0.147631578947368
637.35,0,0,1.8529615513713e-12,3.43685558688709e-11,5.64089830263382e-12,0,1.26339485734438e-07,2.34046708432677e-08,0,0,0.147631578947368
637.4,0,0,1.77971790630642e-12,3.30211786005577e-11,5.41994294424312e-12,0,1.23825140982914e-07,2.2938883065759e-08,0,0,0.147631578947368
637.45,0,0,1.70931801361301e-12,3.17256691251249e-11,5.20748573831984e-12,0,1.21357181728756e-07,2.24816882996523e-08,0,0,0.147631578947368
637.5,0,0,1.64165354489664e-12,3.04800691371038e-11,5.00320613204365e-12,0,1.18934830179409e-07,2.20329424572246e-08,0,0,0.147631578947368
637.55,0,0,1.57662021531275e-12,2.92824927509248e-11,4.80679541521754e-12,0,1.16557320006766e-07,2.15925035745672e-08,0,0,0.147631578947368
637.6,0,0,1.51411763589085e-12,2.8131123881765e-11,4.61795629241268e-12,0,1.14223896208398e-07,2.11602317858785e-08,0,0,0.147631578947368
637.65,0,0,1.45404917112661e-12,2.70242137188672e-11,4.436402470202e-12,0,1.11933814969921e-07,2.07359892979672e-08,0,0,0.147631578947368
637.7,0,0,1.39632180165854e-12,2.59600782881485e-11,4.26185825896467e-12,0,1.0968634352849e-07,2.03196403649635e-08,0,0,0.147631578947368
637.75,0,0,1.34084599185239e-12,2.49370961010276e-11,4.09405818875996e-12,0,1.07480760037416e-07,1.99110512632404e-08,0,0,0.147631578947368
637.8,0,0,1.28753556212221e-12,2.3953705886496e-11,3.93274663878663e-12,0,1.05316353431929e-07,1.95100902665446e-08,0,0,0.147631578947368
637.85,0,0,1.23630756582298e-12,2.30084044035644e-11,3.77767747995944e-12,0,1.03192423296054e-07,1.91166276213359e-08,0,0,0.147631578947368
637.9,0,0,1.1870821705551e-12,2.2099744331307e-11,3.6286137301505e-12,0,1.0110827973063e-07,1.87305355223367e-08,0,0,0.147631578947368
637.95,0,0,1.13978254372668e-12,2.12263322338227e-11,3.48532722165826e-12,0,9.90632432224527e-08,1.8351688088291e-08,0,0,0.147631578947368
638,0,0,1.09433474222466e-12,2.038682659752e-11,3.34759828048137e-12,0,9.70566445145491e-08,1.79799613379321e-08,0,0,0.147631578947368
638.05,0,0,1.05066760605089e-12,1.95799359382214e-11,3.21521541698921e-12,0,9.50878244775812e-08,1.76152331661597e-08,0,0,0.147631578947368
638.1,0,0,1.00871265578422e-12,1.88044169756663e-11,3.08797502759441e-12,0,9.31561339823765e-08,1.72573833204262e-08,0,0,0.147631578947368
638.15,0,0,0,1.80590728730734e-11,2.9656811070458e-12,0,9.12609337735867e-08,1.69062933773313e-08,0,0,0.147631578947368
638.2,0,0,0,1.73427515395029e-11,2.84814497097358e-12,0,8.94015943444714e-08,1.65618467194258e-08,0,0,0.147631578947368
638.25,0,0,0,1.66543439928343e-11,2.73518498833035e-12,0,8.75774958128065e-08,1.62239285122231e-08,0,0,0.147631578947368
638.3,0,0,0,1.59927827812495e-11,2.62662632338412e-12,0,8.57880277979148e-08,1.58924256814185e-08,0,0,0.147631578947368
638.35,0,0,0,1.53570404611841e-11,2.52230068693079e-12,0,8.40325892988179e-08,1.55672268903173e-08,0,0,0.147631578947368
638.4,0,0,0,1.47461281297759e-11,2.42204609640492e-12,0,8.23105885735071e-08,1.52482225174687e-08,0,0,0.147631578947368
638.45,0,0,0,1.41590940099089e-11,2.32570664457855e-12,0,8.06214430193302e-08,1.49353046345076e-08,0,0,0.147631578947368
638.5,0,0,0,1.35950220860144e-11,2.23313227654829e-12,0,7.89645790544934e-08,1.46283669842025e-08,0,0,0.147631578947368
638.55,0,0,0,1.30530307888546e-11,2.14417857472095e-12,0,7.73394320006752e-08,1.43273049587093e-08,0,0,0.147631578947368
638.6,0,0,0,1.25322717275714e-11,2.05870655151826e-12,0,7.57454459667488e-08,1.40320155780307e-08,0,0,0.147631578947368
638.65,0,0,0,1.2031928467347e-11,1.97658244953008e-12,0,7.41820737336121e-08,1.37423974686806e-08,0,0,0.147631578947368
638.7,0,0,0,1.15512153510724e-11,1.89767754885538e-12,0,7.26487766401201e-08,1.34583508425528e-08,0,0,0.147631578947368
638.75,0,0,0,1.10893763634822e-11,1.82186798137868e-12,0,7.11450244701187e-08,1.31797774759941e-08,0,0,0.147631578947368
638.8,0,0,0,1.06456840362589e-11,1.74903455173849e-12,0,6.96702953405747e-08,1.29065806890796e-08,0,0,0.147631578947368
638.85,0,0,0,1.02194383926688e-11,1.67906256475261e-12,0,6.8224075590801e-08,1.26386653250916e-08,0,0,0.147631578947368
638.9,0,0,0,9.8099659303341e-12,1.61184165907294e-12,0,6.68058596727702e-08,1.23759377302002e-08,0,0,0.147631578947368
638.95,0,0,0,9.41661864079932e-12,1.54726564685068e-12,0,6.54151500425167e-08,1.21183057333448e-08,0,0,0.147631578947368
639,0,0,0,9.03877306459112e-12,1.48523235919986e-12,0,6.40514570526204e-08,1.18656786263169e-08,0,0,0.147631578947368
639.05,0,0,0,8.67582938051971e-12,1.42564349725469e-12,0,6.27142988457696e-08,1.16179671440422e-08,0,0,0.147631578947368
639.1,0,0,0,8.32721052800999e-12,1.36840448862318e-12,0,6.14032012493986e-08,1.13750834450619e-08,0,0,0.147631578947368
639.15,0,0,0,7.9923613612939e-12,1.31342434904618e-12,0,6.01176976713967e-08,1.11369410922126e-08,0,0,0.147631578947368
639.2,0,0,0,7.67074783433501e-12,1.26061554907777e-12,0,5.88573289968823e-08,1.09034550335037e-08,0,0,0.147631578947368
639.25,0,0,0,7.36185621539567e-12,1.209893885609e-12,0,5.76216434860401e-08,1.06745415831909e-08,0,0,0.147631578947368
639.3,0,0,0,7.06519233019457e-12,1.16117835806332e-12,0,5.64101966730152e-08,1.04501184030469e-08,0,0,0.147631578947368
639.35,0,0,0,6.7802808326388e-12,1.11439104909797e-12,0,5.522255126586e-08,1.02301044838258e-08,0,0,0.147631578947368
639.4,0,0,0,6.50666450214986e-12,1.06945700965112e-12,0,5.40582770475289e-08,1.00144201269221e-08,0,0,0.147631578947368
639.45,0,0,0,6.24390356663691e-12,1.02630414818034e-12,0,5.29169507779172e-08,9.8029869262236e-09,0,0,0.147631578947368
639.5,0,0,0,5.9915750502034e-12,0,0,5.17981560969369e-08,9.59572775015561e-09,0,0,0.147631578947368
639.55,0,0,0,5.74927214470497e-12,0,0,5.07014834286268e-08,9.39256672391725e-09,0,0,0.147631578947368
639.6,0,0,0,5.51660360430705e-12,0,0,4.96265298862899e-08,9.19342921190798e-09,0,0,0.147631578947368
639.65,0,0,0,5.29319316222047e-12,0,0,4.85728991786541e-08,8.99824180034361e-09,0,0,0.147631578947368
639.7,0,0,0,5.07867896882157e-12,0,0,4.75402015170504e-08,8.80693228006082e-09,0,0,0.147631578947368
639.75,0,0,0,4.87271305039141e-12,0,0,4.65280535236028e-08,8.61942962950923e-09,0,0,0.147631578947368
639.8,0,0,0,4.67496078773513e-12,0,0,4.55360781404253e-08,8.43566399792983e-09,0,0,0.147631578947368
639.85,0,0,0,4.48510041396824e-12,0,0,4.45639045398193e-08,8.25556668871896e-09,0,0,0.147631578947368
639.9,0,0,0,4.30282253078188e-12,0,0,4.36111680354673e-08,8.07907014297662e-09,0,0,0.147631578947368
639.95,0,0,0,4.12782964252273e-12,0,0,4.26775099946151e-08,7.90610792323816e-09,0,0,0.147631578947368
640,0,0,0,3.95983570744693e-12,0,0,4.17625777512389e-08,7.73661469738819e-09,0,0,0.147631578947368
640.05,0,0,0,3.7985657055296e-12,0,0,4.08660245201894e-08,7.57052622275564e-09,0,0,0.147631578947368
640.1,0,0,0,3.6437552222332e-12,0,0,3.99875093123088e-08,7.40777933038899e-09,0,0,0.147631578947368
