time_day,TCE_zone1_x17_5_mg_L,TCE_zone2_x2_mg_L,cDCE_zone2_x2_mg_L,VC_zone2_x2_mg_L,TCE_zone2_x15_mg_L,cDCE_zone2_x15_mg_L,VC_zone2_x15_mg_L,TCE_zone2_x28_mg_L,cDCE_zone2_x28_mg_L,VC_zone2_x28_mg_L,source_mass_mg,source_active
469.38,0,0.00289657879368808,0.186704715957235,0.0330186837703586,0,0.123120274045323,0.0228002412280726,0,0.00081529984662149,0.000151036246796529,0,0
469.41,0,0.00286949268295097,0.185030379317994,0.0327232626980725,0,0.123064682846477,0.0227899501355115,0,0.000815097524101657,0.000150998766140479,0,0
469.44,0,0.00284261997039513,0.183368532538309,0.0324300371484102,0,0.123009098745747,0.0227796603536474,0,0.000814895223890001,0.000150961289617021,0,0
469.47,0,0.00281595939197772,0.181719107849043,0.0321389953065901,0,0.122953521742613,0.0227693718823851,0,0.000814692945985115,0.000150923817225894,0,0
469.5,0,0.00278950968713352,0.180082037614855,0.0318501253798897,0,0.122897951836556,0.0227590847216297,0,0.000814490690385594,0.000150886348966838,0,0
469.53,0,0.00276326959880303,0.178457254336069,0.0315634155979872,0,0.122842389027055,0.0227487988712863,0,0.000814288457090035,0.000150848884839592,0,0
469.56,0,0.00273723787346015,0.176844690650535,0.0312788542132998,0,0.122786833313591,0.0227385143312599,0,0.000814086246097033,0.000150811424843897,0,0
469.59,0,0.00271141326113954,0.175244279335463,0.0309964295013185,0,0.122731284695644,0.0227282311014555,0,0.000813884057405186,0.000150773968979493,0,0
469.62,0,0.00268579451546345,0.173655953309246,0.0307161297609398,0,0.122675743172694,0.022717949181778,0,0.000813681891013093,0.00015073651724612,0,0
469.65,0,0.00266038039366838,0.172079645633258,0.0304379433147938,0,0.122620208744221,0.0227076685721326,0,0.000813479746919351,0.000150699069643518,0,0
469.68,0,0.00263516965663114,0.170515289513635,0.0301618585095694,0,0.122564681409704,0.0226973892724243,0,0.000813277625122561,0.000150661626171429,0,0
469.71,0,0.00261016106889473,0.168962818303039,0.0298878637163357,0,0.122509161168625,0.0226871112825579,0,0.000813075525621323,0.000150624186829593,0,0
469.74,0,0.00258535339869366,0.167422165502401,0.0296159473308602,0,0.122453648020463,0.0226768346024387,0,0.000812873448414237,0.00015058675161775,0,0
469.77,0,0.00256074541797899,0.165893264762644,0.0293460977739238,0,0.122398141964698,0.0226665592319715,0,0.000812671393499905,0.000150549320535642,0,0
469.8,0,0.00253633590244302,0.164376049886392,0.0290783034916321,0,0.12234264300081,0.0226562851710615,0,0.000812469360876929,0.000150511893583009,0,0
469.83,0,0.00251212363154346,0.162870454829654,0.0288125529557237,0,0.12228715112828,0.0226460124196135,0,0.000812267350543912,0.000150474470759593,0,0
469.86,0,0.00248810738852741,0.161376413703492,0.028548834663875,0,0.122231666346587,0.0226357409775327,0,0.000812065362499458,0.000150437052065136,0,0
469.89,0,0.00246428596045476,0.159893860775671,0.0282871371400015,0,0.122176188655212,0.022625470844724,0,0.00081186339674217,0.000150399637499378,0,0
469.92,0,0.00244065813822141,0.15842273047229,0.0280274489345556,0,0.122120718053634,0.0226152020210925,0,0.000811661453270654,0.000150362227062061,0,0
469.95,0,0.00241722271658194,0.15696295737939,0.0277697586248216,0,0.122065254541334,0.0226049345065432,0,0.000811459532083515,0.000150324820752927,0,0
469.98,0,0.00239397849417202,0.155514476244545,0.0275140548152071,0,0.122009798117792,0.022594668300981,0,0.000811257633179358,0.000150287418571718,0,0
470.01,0,0.00237092427353041,0.15407722197844,0.0272603261375301,0,0.121954348782488,0.0225844034043111,0,0.000811055756556791,0.000150250020518175,0,0
470.04,0,0.00234805886112056,0.152651129656419,0.0270085612513044,0,0.121898906534901,0.0225741398164384,0,0.000810853902214421,0.000150212626592041,0,0
470.07,0,0.00232538106735184,0.151236134520023,0.02675874884402,0,0.121843471374513,0.0225638775372679,0,0.000810652070150855,0.000150175236793057,0,0
470.1,0,0.00230288970660047,0.149832171978503,0.0265108776314213,0,0.121788043300802,0.0225536165667046,0,0.000810450260364702,0.000150137851120966,0,0
470.13,0,0.00228058359722995,0.148439177610322,0.0262649363577811,0,0.12173262231325,0.0225433569046536,0,0.00081024847285457,0.00015010046957551,0,0
470.16,0,0.00225846156161126,0.147057087164624,0.0260209137961719,0,0.121677208411336,0.0225330985510199,0,0.00081004670761907,0.000150063092156431,0,0
470.19,0,0.00223652242614253,0.1456858365627,0.025778798748733,0,0.12162180159454,0.0225228415057085,0,0.00080984496465681,0.000150025718863473,0,0
470.22,0,0.00221476502126854,0.144325361899424,0.0255385800469349,0,0.121566401862343,0.0225125857686244,0,0.000809643243966403,0.000149988349696377,0,0
470.25,0,0.00219318818149963,0.142975599444676,0.0253002465518404,0,0.121511009214224,0.0225023313396725,0,0.000809441545546458,0.000149950984654886,0,0
470.28,0,0.00217179074543044,0.141636485644738,0.0250637871543614,0,0.121455623649664,0.022492078218758,0,0.000809239869395587,0.000149913623738744,0,0
470.31,0,0.00215057155575813,0.140307957123682,0.0248291907755134,0,0.121400245168142,0.0224818264057859,0,0.000809038215512403,0.000149876266947692,0,0
470.34,0,0.00212952945930035,0.138989950684733,0.0245964463666658,0,0.12134487376914,0.022471575900661,0,0.000808836583895519,0.000149838914281475,0,0
470.37,0,0.00210866330701277,0.13768240331161,0.0243655429097894,0,0.121289509452136,0.0224613267032886,0,0.000808634974543546,0.000149801565739834,0,0
470.4,0,0.00208797195400628,0.136385252169855,0.0241364694177002,0,0.121234152216611,0.0224510788135735,0,0.000808433387455099,0.000149764221322515,0,0
470.43,0,0.00206745425956384,0.135098434608136,0.0239092149342999,0,0.121178802062045,0.0224408322314208,0,0.000808231822628793,0.000149726881029258,0,0
470.46,0,0.00204710908715691,0.133821888159538,0.0236837685348129,0,0.121123458987918,0.0224305869567355,0,0.000808030280063241,0.000149689544859809,0,0
470.49,0,0.00202693530446161,0.132555550542833,0.0234601193260204,0,0.12106812299371,0.0224203429894225,0,0.000807828759757058,0.00014965221281391,0,0
470.52,0,0.00200693178337444,0.131299359663724,0.0232382564464904,0,0.121012794078901,0.022410100329387,0,0.000807627261708862,0.000149614884891305,0,0
470.55,0,0.00198709740002769,0.130053253616082,0.0230181690668052,0,0.120957472242972,0.0223998589765339,0,0.000807425785917266,0.000149577561091738,0,0
470.58,0,0.00196743103480449,0.128817170683155,0.0227998463897846,0,0.120902157485402,0.0223896189307683,0,0.000807224332380888,0.000149540241414952,0,0
470.61,0,0.00194793157235347,0.127591049338762,0.0225832776507065,0,0.120846849805672,0.0223793801919951,0,0.000807022901098344,0.000149502925860691,0,0
470.64,0,0.00192859790160313,0.126374828248469,0.0223684521175241,0,0.120791549203262,0.0223691427601193,0,0.000806821492068253,0.000149465614428699,0,0
470.67,0,0.0019094289157758,0.125168446270744,0.0221553590910791,0,0.120736255677651,0.022358906635046,0,0.000806620105289231,0.00014942830711872,0,0
470.7,0,0.00189042351240128,0.123971842458094,0.0219439879053121,0,0.120680969228319,0.0223486718166802,0,0.000806418740759897,0.000149391003930498,0,0
470.73,0,0.00187158059333011,0.122784956058184,0.0217343279274701,0,0.120625689854748,0.0223384383049268,0,0.000806217398478869,0.000149353704863776,0,0
470.76,0,0.00185289906474653,0.121607726514937,0.0215263685583094,0,0.120570417556417,0.022328206099691,0,0.000806016078444767,0.000149316409918301,0,0
470.79,0,0.00183437783718106,0.120440093469615,0.0213200992322965,0,0.120515152332806,0.0223179752008776,0,0.00080581478065621,0.000149279119093814,0,0
470.82,0,0.00181601582552276,0.119281996761884,0.021115509417805,0,0.120459894183394,0.0223077456083918,0,0.000805613505111817,0.000149241832390062,0,0
470.85,0,0.0017978119490311,0.118133376430855,0.0209125886173091,0,0.120404643107663,0.0222975173221384,0,0.00080541225181021,0.000149204549806787,0,0
470.88,0,0.00177976513134757,0.11699417271611,0.0207113263675743,0,0.120349399105093,0.0222872903420226,0,0.000805211020750008,0.000149167271343736,0,0
470.91,0,0.00176187430050685,0.115864326058716,0.0205117122398445,0,0.120294162175163,0.0222770646679493,0,0.000805009811929832,0.000149129997000651,0,0
470.94,0,0.00174413838894776,0.114743777102203,0.0203137358400258,0,0.120238932317353,0.0222668402998236,0,0.000804808625348304,0.000149092726777279,0,0
470.97,0,0.00172655633352375,0.113632466693546,0.0201173868088669,0,0.120183709531144,0.0222566172375504,0,0.000804607461004046,0.000149055460673363,0,0
471,0,0.00170912707551316,0.112530335884109,0.0199226548221368,0,0.120128493816016,0.0222463954810347,0,0.00080440631889568,0.000149018198688648,0,0
471.03,0,0.00169184956062905,0.111437325930584,0.0197295295907987,0,0.120073285171448,0.0222361750301816,0,0.000804205199021828,0.00014898094082288,0,0
471.06,0,0.00167472273902883,0.110353378295906,0.0195380008611808,0,0.120018083596921,0.0222259558848961,0,0.000804004101381112,0.000148943687075802,0,0
471.09,0,0.00165774556532339,0.109278434650149,0.0193480584151436,0,0.119962889091916,0.0222157380450832,0,0.000803803025972157,0.000148906437447161,0,0
471.12,0,0.00164091699858605,0.108212436871411,0.0191596920702449,0,0.119907701655911,0.0222055215106478,0,0.000803601972793585,0.0001488691919367,0,0
471.15,0,0.00162423600236112,0.107155327046668,0.0189728916799003,0,0.119852521288387,0.022195306281495,0,0.000803400941844021,0.000148831950544166,0,0
471.18,0,0.00160770154467212,0.106107047472627,0.0187876471335415,0,0.119797347988825,0.0221850923575298,0,0.000803199933122088,0.000148794713269302,0,0
471.21,0,0.00159131259802972,0.105067540656544,0.0186039483567706,0,0.119742181756704,0.0221748797386572,0,0.000802998946626411,0.000148757480111855,0,0
471.24,0,0.00157506813943932,0.104036749317036,0.0184217853115123,0,0.119687022591505,0.0221646684247823,0,0.000802797982355615,0.00014872025107157,0,0
471.27,0,0.00155896715040835,0.103014616384874,0.0182411479961614,0,0.119631870492707,0.0221544584158099,0,0.000802597040308326,0.000148683026148192,0,0
471.3,0,0.00154300861695323,0.102001085003749,0.0180620264457289,0,0.119576725459791,0.0221442497116451,0,0.000802396120483167,0.000148645805341466,0,0
471.33,0,0.00152719152960597,0.100996098531033,0.0178844107319831,0,0.119521587492236,0.022134042312193,0,0.000802195222878766,0.000148608588651137,0,0
471.36,0,0.00151151488342059,0.0999996005385135,0.0177082909635891,0,0.119466456589524,0.0221238362173585,0,0.000801994347493748,0.000148571376076952,0,0
471.39,0,0.00149597767797904,0.0990115348131145,0.0175336572862444,0,0.119411332751133,0.0221136314270466,0,0.00080179349432674,0.000148534167618656,0,0
471.42,0,0.00148057891739698,0.0980318453575983,0.0173604998828112,0,0.119356215976544,0.0221034279411623,0,0.000801592663376367,0.000148496963275994,0,0
471.45,0,0.00146531761032919,0.0970604763912511,0.0171888089734464,0,0.119301106265238,0.0220932257596107,0,0.000801391854641258,0.000148459763048713,0,0
471.48,0,0.0014501927699746,0.0960973723505506,0.0170185748157276,0,0.119246003616693,0.0220830248822967,0,0.000801191068120039,0.000148422566936557,0,0
471.51,0,0.00143520341408114,0.0951424778898165,0.0168497877047766,0,0.119190908030392,0.0220728253091254,0,0.000800990303811339,0.000148385374939272,0,0
471.54,0,0.00142034856495021,0.0941957378818438,0.0166824379733796,0,0.119135819505812,0.0220626270400017,0,0.000800789561713783,0.000148348187056605,0,0
471.57,0,0.00140562724944088,0.0932570974185193,0.0165165159921042,0,0.119080738042435,0.0220524300748307,0,0.000800588841826002,0.000148311003288301,0,0
471.6,0,0.00139103849897377,0.0923265018114204,0.0163520121694139,0,0.119025663639741,0.0220422344135173,0,0.000800388144146622,0.000148273823634106,0,0
471.63,0,0.00137658134953465,0.0914038965923977,0.0161889169517788,0,0.118970596297209,0.0220320400559666,0,0.000800187468674273,0.000148236648093765,0,0
471.66,0,0.00136225484167775,0.0904892275141404,0.0160272208237839,0,0.118915536014321,0.0220218470020836,0,0.000799986815407583,0.000148199476667026,0,0
471.69,0,0.00134805802052875,0.0895824405507245,0.0158669143082342,0,0.118860482790555,0.0220116552517732,0,0.000799786184345182,0.000148162309353634,0,0
471.72,0,0.00133398993578752,0.0886834818981452,0.0157079879662564,0,0.118805436625392,0.0220014648049405,0,0.000799585575485698,0.000148125146153336,0,0
471.75,0,0.00132004964173055,0.0877922979748318,0.0155504323973984,0,0.118750397518313,0.0219912756614904,0,0.000799384988827762,0.000148087987065876,0,0
471.78,0,0.00130623619721308,0.0869088354221464,0.015394238239725,0,0.118695365468797,0.0219810878213281,0,0.000799184424370003,0.000148050832091002,0,0
471.81,0,0.00129254866567095,0.0860330411048663,0.0152393961699116,0,0.118640340476324,0.0219709012843584,0,0.000798983882111051,0.00014801368122846,0,0
471.84,0,0.00127898611512224,0.0851648621116494,0.0150858969033338,0,0.118585322540374,0.0219607160504863,0,0.000798783362049536,0.000147976534477995,0,0
471.87,0,0.00126554761816848,0.084304245755484,0.0149337311941552,0,0.118530311660429,0.021950532119617,0,0.00079858286418409,0.000147939391839355,0,0
471.9,0,0.00125223225199575,0.0834511395741221,0.0147828898354113,0,0.118475307835967,0.0219403494916553,0,0.000798382388513342,0.000147902253312286,0,0
471.93,0,0.00123903909837539,0.0826054913304964,0.0146333636590916,0,0.118420311066468,0.0219301681665064,0,0.000798181935035924,0.000147865118896533,0,0
471.96,0,0.00122596724366446,0.0817672490131211,0.0144851435362175,0,0.118365321351414,0.0219199881440751,0,0.000797981503750467,0.000147827988591844,0,0
471.99,0,0.00121301577880597,0.0809363608364774,0.0143382203769186,0,0.118310338690284,0.0219098094242665,0,0.000797781094655603,0.000147790862397966,0,0
472.02,0,0.0012001837993288,0.0801127752413826,0.0141925851305053,0,0.118255363082558,0.0218996320069855,0,0.000797580707749962,0.000147753740314643,0,0
472.05,0,0.00118747040534736,0.0792964408953433,0.0140482287855391,0,0.118200394527716,0.0218894558921373,0,0.000797380343032177,0.000147716622341624,0,0
472.08,0,0.001174874701561,0.0784873066928935,0.0139051423698994,0,0.118145433025238,0.0218792810796267,0,0.00079718000050088,0.000147679508478654,0,0
472.11,0,0.00116239579725312,0.0776853217559162,0.0137633169508485,0,0.118090478574605,0.0218691075693589,0,0.000796979680154703,0.000147642398725481,0,0
472.14,0,0.00115003280629008,0.0768904354339504,0.0136227436350929,0,0.118035531175297,0.0218589353612387,0,0.000796779381992279,0.00014760529308185,0,0
472.17,0,0.00113778484711981,0.0761025973044822,0.0134834135688422,0,0.117980590826793,0.0218487644551711,0,0.00079657910601224,0.000147568191547509,0,0
472.2,0,0.00112565104277016,0.0753217571732203,0.0133453179378655,0,0.117925657528574,0.0218385948510613,0,0.000796378852213219,0.000147531094122205,0,0
472.23,0,0.001113630520847,0.0745478650743571,0.0132084479675443,0,0.11787073128012,0.0218284265488142,0,0.000796178620593849,0.000147494000805684,0,0
472.26,0,0.0011017224135321,0.0737808712708135,0.0130727949229237,0,0.117815812080911,0.0218182595483347,0,0.000795978411152763,0.000147456911597692,0,0
472.29,0,0.00108992585758073,0.07302072625447,0.0129383501087602,0,0.117760899930427,0.0218080938495279,0,0.000795778223888595,0.000147419826497978,0,0
472.32,0,0.00107823999431899,0.0722673807463816,0.0128051048695668,0,0.117705994828148,0.0217979294522988,0,0.000795578058799978,0.000147382745506287,0,0
472.35,0,0.00106666396964098,0.0715207856969785,0.0126730505896559,0,0.117651096773555,0.0217877663565524,0,0.000795377915885546,0.000147345668622367,0,0
472.38,0,0.00105519693400561,0.0707808922862521,0.012542178693179,0,0.117596205766127,0.0217776045621937,0,0.000795177795143933,0.000147308595845965,0,0
472.41,0,0.00104383804243327,0.0700476519239259,0.0124124806441643,0,0.117541321805344,0.0217674440691276,0,0.000794977696573772,0.000147271527176827,0,0
472.44,0,0.00103258645450219,0.0693210162496123,0.0122839479465512,0,0.117486444890688,0.0217572848772592,0,0.0007947776201737,0.0001472344626147,0,0
472.47,0,0.00102144133434462,0.0686009371329545,0.0121565721442226,0,0.117431575021637,0.0217471269864935,0,0.000794577565942349,0.000147197402159333,0,0
472.5,0,0.00101040185064276,0.0678873666737545,0.0120303448210344,0,0.117376712197673,0.0217369703967355,0,0.000794377533878354,0.000147160345810471,0,0
472.53,0,0.000999467176624407,0.0671802572020866,0.0119052576008424,0,0.117321856418274,0.0217268151078901,0,0.00079417752398035,0.000147123293567862,0,0
472.56,0,0.00098863649005845,0.0664795612783964,0.0117813021475265,0,0.117267007682921,0.0217166611198624,0,0.000793977536246973,0.000147086245431252,0,0
472.59,0,0.000977908973250089,0.0657852316935865,0.0116584701650133,0,0.117212165991095,0.0217065084325573,0,0.000793777570676856,0.00014704920140039,0,0
472.62,0,0.000967283813035846,0.0650972214690877,0.0115367533972948,0,0.117157331342276,0.0216963570458799,0,0.000793577627268636,0.000147012161475022,0,0
472.65,0,0.000956760200778345,0.0644154838569163,0.0114161436284456,0,0.117102503735942,0.0216862069597351,0,0.000793377706020948,0.000146975125654896,0,0
472.68,0,0.00094633733236088,0.063739972339718,0.0112966326826373,0,0.117047683171576,0.0216760581740281,0,0.000793177806932427,0.000146938093939758,0,0
472.71,0,0.000936014408181759,0.0630706406307978,0.0111782124241504,0,0.116992869648656,0.0216659106886636,0,0.000792977930001709,0.000146901066329356,0,0
472.74,0,0.000925790633148433,0.062407442674137,0.011060874757384,0,0.116938063166663,0.0216557645035468,0,0.00079277807522743,0.000146864042823438,0,0
472.77,0,0.000915665216671412,0.0617503326443955,0.0109446116268628,0,0.116883263725078,0.0216456196185826,0,0.000792578242608225,0.00014682702342175,0,0
472.8,0,0.000905637372657971,0.0610992649469024,0.0108294150172417,0,0.116828471323379,0.0216354760336761,0,0.000792378432142732,0.00014679000812404,0,0
472.83,0,0.000895706319505645,0.060454194217632,0.0107152769533085,0,0.116773685961048,0.0216253337487322,0,0.000792178643829585,0.000146752996930056,0,0
472.86,0,0.000885871280095516,0.0598150753231672,0.0106021894999835,0,0.116718907637564,0.021615192763656,0,0.000791978877667423,0.000146715989839544,0,0
472.89,0,0.000876131481785298,0.0591818633606505,0.0104901447623173,0,0.116664136352407,0.0216050530783523,0,0.00079177913365488,0.000146678986852253,0,0
472.92,0,0.000866486156402219,0.0585545136577206,0.0103791348854861,0,0.116609372105059,0.0215949146927263,0,0.000791579411790594,0.000146641987967929,0,0
472.95,0,0.0008569345402357,0.0579329817724381,0.0102691520547848,0,0.116554614894998,0.0215847776066829,0,0.000791379712073201,0.00014660499318632,0,0
472.98,0,0.000847475874029844,0.0573172234931965,0.0101601884956176,0,0.116499864721705,0.0215746418201271,0,0.000791180034501338,0.000146568002507174,0,0
473.01,0,0.000838109402975717,0.0567071948386224,0.0100522364734863,0,0.11644512158466,0.021564507332964,0,0.000790980379073644,0.000146531015930238,0,0
473.04,0,0.00082883437670345,0.0561028520574623,0.00994528829397709,0,0.116390385483343,0.0215543741450984,0,0.000790780745788753,0.00014649403345526,0,0
473.07,0,0.000819650049274137,0.0555041516284568,0.00983933630274378,0,0.116335656417235,0.0215442422564354,0,0.000790581134645304,0.000146457055081987,0,0
473.1,0,0.000810555679171555,0.0549110502602034,0.0097343728854901,0,0.116280934385814,0.02153411166688,0,0.000790381545641935,0.000146420080810166,0,0
473.13,0,0.000801550529293691,0.0543235048910065,0.00963039046794908,0,0.116226219388563,0.0215239823763371,0,0.000790181978777282,0.000146383110639546,0,0
473.16,0,0.000792633866944083,0.0537414726887155,0.00952738151586053,0,0.11617151142496,0.0215138543847119,0,0.000789982434049983,0.000146346144569875,0,0
473.19,0,0.00078380496382299,0.0531649110505511,0.00942533853494624,0,0.116116810494486,0.0215037276919092,0,0.000789782911458676,0.000146309182600898,0,0
473.22,0,0.00077506309601837,0.0525937776029197,0.00932425407088317,0,0.116062116596621,0.0214936022978341,0,0.000789583411002,0.000146272224732366,0,0
473.25,0,0.000766407543996686,0.0520280302012161,0.00922412070927447,0,0.116007429730845,0.0214834782023915,0,0.000789383932678591,0.000146235270964024,0,0
473.28,0,0.000757837592593541,0.0514676269296147,0.00912493107561837,0,0.115952749896638,0.0214733554054865,0,0.000789184476487088,0.000146198321295621,0,0
473.31,0,0.000749352531004128,0.050912526100849,0.00902667783527508,0,0.115898077093481,0.021463233907024,0,0.000788985042426128,0.000146161375726905,0,0
473.34,0,0.000740951652773525,0.0503626862559799,0.00892935369343159,0,0.115843411320853,0.0214531137069091,0,0.000788785630494351,0.000146124434257622,0,0
473.37,0,0.000732634255786809,0.0498180661641526,0.00883295139506443,0,0.115788752578235,0.0214429948050467,0,0.000788586240690395,0.000146087496887522,0,0
473.4,0,0.00072439964225901,0.0492786248223426,0.00873746372490046,0,0.115734100865106,0.0214328772013418,0,0.000788386873012898,0.000146050563616352,0,0
473.43,0,0.0007162471187249,0.0487443214550905,0.00864288350737562,0,0.115679456180947,0.0214227608956994,0,0.000788187527460498,0.000146013634443859,0,0
473.46,0,0.00070817599602862,0.0482151155142256,0.00854920360659174,0,0.115624818525239,0.0214126458880245,0,0.000787988204031834,0.000145976709369792,0,0
473.49,0,0.000700185589313147,0.0476909666785793,0.00845641692627139,0,0.11557018789746,0.0214025321782222,0,0.000787788902725546,0.000145939788393898,0,0
473.52,0,0.000692275218009605,0.0471718348536872,0.00836451640971077,0,0.115515564297092,0.0213924197661973,0,0.000787589623540271,0.000145902871515925,0,0
473.55,0,0.000684444205826422,0.0466576801714813,0.00827349503973075,0,0.115460947723614,0.0213823086518549,0,0.000787390366474649,0.000145865958735621,0,0
473.58,0,0.000676691880738328,0.0461484629899704,0.00818334583862594,0,0.115406338176507,0.0213721988350999,0,0.000787191131527318,0.000145829050052733,0,0
473.61,0,0.000669017574975215,0.045644143892912,0.00809406186811194,0,0.11535173565525,0.0213620903158375,0,0.000786991918696919,0.000145792145467011,0,0
473.64,0,0.000661420625010831,0.0451446836894723,0.00800563622927073,0,0.115297140159325,0.0213519830939725,0,0.000786792727982089,0.000145755244978201,0,0
473.67,0,0.000653900371551349,0.044650043413877,0.00791806206249418,0,0.11524255168821,0.0213418771694099,0,0.000786593559381469,0.000145718348586052,0,0
473.7,0,0.00064645615952377,0.0441601843250517,0.00783133254742583,0,0.115187970241387,0.0213317725420548,0,0.000786394412893697,0.000145681456290312,0,0
473.73,0,0.000639087338064203,0.0436750679062525,0.00774544090290081,0,0.115133395818334,0.021321669211812,0,0.000786195288517414,0.000145644568090728,0,0
473.76,0,0.000631793260505992,0.0431946558646867,0.00766038038688399,0,0.115078828418534,0.0213115671785868,0,0.000785996186251258,0.000145607683987049,0,0
473.79,0,0.000624573284367717,0.0427189101311238,0.00757614429640644,0,0.115024268041464,0.0213014664422839,0,0.000785797106093869,0.000145570803979022,0,0
473.82,0,0.000617426771341046,0.0422477928594972,0.00749272596750003,0,0.114969714686607,0.0212913670028084,0,0.000785598048043887,0.000145533928066396,0,0
473.85,0,0.00061035308727847,0.041781266426496,0.00741011877513048,0,0.114915168353441,0.0212812688600653,0,0.000785399012099952,0.000145497056248918,0,0
473.88,0,0.000603351602180894,0.0413192934311477,0.0073283161331286,0,0.114860629041447,0.0212711720139596,0,0.000785199998260703,0.000145460188526337,0,0
473.91,0,0.000596421690185103,0.0408618366943916,0.00724731149411985,0,0.114806096750106,0.0212610764643963,0,0.000785001006524781,0.0001454233248984,0,0
473.94,0,0.000589562729551109,0.0404088592586431,0.00716709834945235,0,0.114751571478897,0.0212509822112803,0,0.000784802036890824,0.000145386465364856,0,0
473.97,0,0.000582774102649359,0.039960324387349,0.00708767022912313,0,0.1146970532273,0.0212408892545166,0,0.000784603089357474,0.000145349609925454,0,0
474,0,0.000576055195947836,0.0395161955645335,0.00700902070170288,0,0.114642541994796,0.0212307975940104,0,0.000784404163923371,0.000145312758579939,0,0
474.03,0,0.000569405399999025,0.0390764364943363,0.00693114337425899,0,0.114588037780864,0.0212207072296664,0,0.000784205260587154,0.000145275911328062,0,0
474.06,0,0.000562824109426776,0.0386410111005408,0.00685403189227715,0,0.114533540584985,0.0212106181613897,0,0.000784006379347464,0.00014523906816957,0,0
474.09,0,0.000556310722913038,0.0382098835260949,0.00677767993958125,0,0.11447905040664,0.0212005303890854,0,0.000783807520202941,0.000145202229104212,0,0
474.12,0,0.000549864643184486,0.0377830181326225,0.00670208123825185,0,0.114424567245307,0.0211904439126583,0,0.000783608683152226,0.000145165394131734,0,0
474.15,0,0.000543485276999035,0.0373603794999269,0.00662722954854313,0,0.114370091100468,0.0211803587320135,0,0.000783409868193959,0.000145128563251887,0,0
474.18,0,0.000537172035132244,0.0369419324254864,0.00655311866879826,0,0.114315621971603,0.021170274847056,0,0.00078321107532678,0.000145091736464416,0,0
474.21,0,0.000530924332363609,0.0365276419239409,0.00647974243536339,0,0.114261159858191,0.0211601922576908,0,0.000783012304549331,0.000145054913769072,0,0
474.24,0,0.000524741587462759,0.0361174732265709,0.00640709472250013,0,0.114206704759712,0.0211501109638228,0,0.000782813555860251,0.000145018095165602,0,0
474.27,0,0.000518623223175537,0.0357113917807693,0.0063351694422966,0,0.114152256675648,0.021140030965357,0,0.000782614829258181,0.000144981280653754,0,0
474.3,0,0.00051256866620999,0.0353093632495039,0.00626396054457709,0,0.114097815605478,0.0211299522621984,0,0.000782416124741762,0.000144944470233276,0,0
474.33,0,0.000506577347222251,0.0349113535107735,0.00619346201681031,0,0.114043381548682,0.0211198748542521,0,0.000782217442309636,0.000144907663903918,0,0
474.36,0,0.000500648700802329,0.0345173286570559,0.00612366788401621,0,0.113988954504741,0.0211097987414229,0,0.000782018781960441,0.000144870861665426,0,0
474.39,0,0.000494782165459803,0.0341272549947483,0.00605457220867155,0,0.113934534473134,0.021099723923616,0,0.000781820143692821,0.000144834063517549,0,0
474.42,0,0.000488977183609418,0.0337410990436008,0.00598616909061402,0,0.113880121453341,0.0210896504007362,0,0.000781621527505415,0.000144797269460036,0,0
474.45,0,0.000483233201556595,0.0333588275361419,0.00591845266694511,0,0.113825715444844,0.0210795781726886,0,0.000781422933396865,0.000144760479492634,0,0
474.48,0,0.000477549669482851,0.0329804074170978,0.00585141711193165,0,0.113771316447122,0.0210695072393781,0,0.000781224361365811,0.000144723693615092,0,0
474.51,0,0.000471926041431123,0.0326058058428038,0.00578505663690611,0,0.113716924459655,0.0210594376007097,0,0.000781025811410896,0.000144686911827159,0,0
474.54,0,0.000466361775291022,0.0322349901806092,0.00571936549016554,0,0.113662539481923,0.0210493692565885,0,0.000780827283530759,0.000144650134128581,0,0
474.57,0,0.000460856332783988,0.0318679280082753,0.00565433795686941,0,0.113608161513407,0.0210393022069194,0,0.000780628777724042,0.000144613360519109,0,0
474.6,0,0.00045540917944837,0.0315045871133671,0.00558996835893608,0,0.113553790553586,0.0210292364516073,0,0.000780430293989387,0.00014457659099849,0,0
474.63,0,0.000450019784624431,0.031144935492637,0.0055262510549382,0,0.113499426601941,0.0210191719905573,0,0.000780231832325434,0.000144539825566472,0,0
474.66,0,0.000444687621439263,0.030788941351404,0.00546318043999682,0,0.113445069657953,0.0210091088236744,0,0.000780033392730825,0.000144503064222804,0,0
474.69,0,0.000439412166791639,0.030436573102925,0.00540075094567437,0,0.1133907197211,0.0209990469508636,0,0.000779834975204202,0.000144466306967234,0,0
474.72,0,0.000434192901336783,0.03008779936776,0.00533895703986653,0,0.113336376790864,0.0209889863720298,0,0.000779636579744206,0.00014442955379951,0,0
474.75,0,0.000429029309471069,0.029742588973132,0.0052777932266929,0,0.113282040866724,0.020978927087078,0,0.000779438206349478,0.000144392804719381,0,0
474.78,0,0.000423920879316651,0.0294009109522797,0.00521725404638663,0,0.113227711948161,0.0209688690959132,0,0.00077923985501866,0.000144356059726595,0,0
474.81,0,0.000418867102706024,0.0290627345438052,0.0051573340751829,0,0.113173390034655,0.0209588123984403,0,0.000779041525750393,0.000144319318820901,0,0
474.84,0,0.000413867475166521,0.0287280291910146,0.00509802792520638,0,0.113119075125685,0.0209487569945645,0,0.000778843218543319,0.000144282582002046,0,0
